ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_result_미래에셋비전스팩8호,미래에셋비전스팩8호,미래에셋비전스팩8호,,,,미분류,미래에셋증권,,,,2000.0,2000.0,2000.0,,1059.29,,,,,,,,,,,,,,,,,,,2025-11-11,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_신영스팩11호,신영스팩11호,신영스팩11호,,,,미분류,신영증권,,,,2000.0,2000.0,2000.0,,1092.11,,,,,,,,,,,,,,,,,,,2025-11-10,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_아로마티카,아로마티카,아로마티카,,,,미분류,신한투자증권,,,,6000.0,8000.0,8000.0,,1152.98,,,58.01,,,,,,,,,,,,,,,,2025-11-07,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_비엔케이스팩3호,비엔케이스팩3호,비엔케이스팩3호,,,,미분류,BNK투자증권,,,,2000.0,2000.0,2000.0,,971.64,,,,,,,,,,,,,,,,,,,2025-11-05,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_비츠로넥스텍,비츠로넥스텍,비츠로넥스텍,,,,미분류,"NH투자증권,교보증권",,,,5900.0,6900.0,6900.0,,1015.93,,,29.76,,,,,,,,,,,,,,,,2025-10-31,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_씨엠티엑스,씨엠티엑스,씨엠티엑스,,,,미분류,미래에셋증권,,,,51000.0,60500.0,60500.0,,756.19,,,71.77,,,,,,,,,,,,,,,,2025-10-29,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_그린광학,그린광학,그린광학,,,,미분류,신영증권,,,,14000.0,16000.0,16000.0,,962.34,,,65.43,,,,,,,,,,,,,,,,2025-10-28,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_더핑크퐁컴퍼니,더핑크퐁컴퍼니(구.스마트스터디),더핑크퐁컴퍼니,,,,미분류,"미래에셋증권,삼성증권",,,,32000.0,38000.0,38000.0,,615.89,,,30.42,,,,,,,,,,,,,,,,2025-10-28,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_큐리오시스,큐리오시스,큐리오시스,,,,미분류,키움증권,,,,18000.0,22000.0,22000.0,,1031.39,,,55.67,,,,,,,,,,,,,,,,2025-10-27,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_세나테크놀로지,세나테크놀로지,세나테크놀로지,,,,미분류,"KB증권,신한투자증권",,,,47500.0,56800.0,56800.0,,976.92,,,17.04,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_이노테크,이노테크,이노테크,,,,미분류,KB증권,,,,12900.0,14700.0,14700.0,,1072.41,,,56.03,,,,,,,,,,,,,,,,2025-10-16,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_노타,노타,노타,,,,미분류,미래에셋증권,,,,7600.0,9100.0,9100.0,,1058.2,,,59.75,,,,,,,,,,,,,,,,2025-10-14,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_kb스팩33호,KB스팩33호,kb스팩33호,,,,미분류,KB증권,,,,2000.0,2000.0,2000.0,,915.9,,,,,,,,,,,,,,,,,,,2025-09-16,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
